area_level,area_name,sex,age_group,indicator,indicator_label,mean,lower,upper
District,Lilongwe,male,25-29,plhiv,PLHIV,3226.49077186529,2653.43675135921,3863.34446957759
District,Lilongwe,male,30-34,plhiv,PLHIV,5391.94070111201,4623.59864870137,6184.69996456882
District,Lilongwe,male,35-39,plhiv,PLHIV,7843.09865597341,6963.08903195058,8755.63561029303
District,Lilongwe,male,40-44,plhiv,PLHIV,10062.1454880426,9148.13508413876,11026.3088789897
District,Lilongwe,male,45-49,plhiv,PLHIV,8907.00171522737,8108.83476199995,9808.17542814772
District,Lilongwe,male,50-54,plhiv,PLHIV,5698.1095278373,5079.04335605019,6336.01967642758
District,Lilongwe,male,55-59,plhiv,PLHIV,3079.27224702179,2657.11638239122,3538.62325474649
District,Lilongwe,male,60-64,plhiv,PLHIV,1739.36945190045,1443.26653947387,2079.19739561137
District,Lilongwe,male,65-69,plhiv,PLHIV,964.525215946539,773.255856727623,1170.57273725432
District,Lilongwe,female,0-4,art_coverage,ART coverage,0.661427176286171,0.612902404901389,0.706390385695542
District,Lilongwe,female,5-9,art_coverage,ART coverage,0.697167547727273,0.651936254301051,0.739442992820953
District,Lilongwe,female,10-14,art_coverage,ART coverage,0.709196392735408,0.664723397956655,0.75028126460379
District,Lilongwe,female,15-19,art_coverage,ART coverage,0.972379251304517,0.954698954367738,0.985131712209014
District,Lilongwe,female,20-24,art_coverage,ART coverage,0.954644953900204,0.931501089474741,0.971484936692021
District,Lilongwe,female,25-29,art_coverage,ART coverage,0.963576666461818,0.947040856851227,0.976374411684245
District,Lilongwe,female,30-34,art_coverage,ART coverage,0.978379790136089,0.967600094331641,0.986001448503612
District,Lilongwe,female,35-39,art_coverage,ART coverage,0.988473615651264,0.982351803331625,0.992698471942737
District,Lilongwe,female,40-44,art_coverage,ART coverage,0.99171564162293,0.986470303970928,0.995214448860107
District,Lilongwe,female,45-49,art_coverage,ART coverage,0.99328959816209,0.988592179944274,0.996268974324595
District,Lilongwe,female,50-54,art_coverage,ART coverage,0.992587189090634,0.987097512520788,0.996114195607177
District,Lilongwe,female,55-59,art_coverage,ART coverage,0.988773138203926,0.980461988146029,0.994068239771521
District,Lilongwe,female,60-64,art_coverage,ART coverage,0.989165055678274,0.979527198790925,0.994822864555874
District,Lilongwe,female,65-69,art_coverage,ART coverage,0.989101901855795,0.978322849062767,0.995163031525473
District,Lilongwe,male,0-4,art_coverage,ART coverage,0.661365446758426,0.612909544412861,0.706869630330694
District,Lilongwe,male,5-9,art_coverage,ART coverage,0.696986300203283,0.65189237696074,0.739167409650392
District,Lilongwe,male,10-14,art_coverage,ART coverage,0.70961797881206,0.6655557475455,0.751005034141127
District,Lilongwe,male,15-19,art_coverage,ART coverage,0.805235824681736,0.752889451562019,0.849876449227941
District,Lilongwe,male,20-24,art_coverage,ART coverage,0.685741578956774,0.573040597811436,0.793610728843563
District,Lilongwe,male,25-29,art_coverage,ART coverage,0.699561789496761,0.588272365634685,0.79438517099026
District,Lilongwe,male,30-34,art_coverage,ART coverage,0.749434614270943,0.656392513354563,0.834680080226309
District,Lilongwe,male,35-39,art_coverage,ART coverage,0.844098748218886,0.772062731363672,0.900861632868511
District,Lilongwe,male,40-44,art_coverage,ART coverage,0.886600066049377,0.827134925434526,0.928529455922936
District,Lilongwe,male,45-49,art_coverage,ART coverage,0.910113790139414,0.864270502902424,0.944865473741015
District,Lilongwe,male,50-54,art_coverage,ART coverage,0.911512629012976,0.864276400711162,0.947638634783563
District,Lilongwe,male,55-59,art_coverage,ART coverage,0.881233770209935,0.806946810973858,0.932604975823982
District,Lilongwe,male,60-64,art_coverage,ART coverage,0.879672004934419,0.800643865263055,0.934730610862334
District,Lilongwe,male,65-69,art_coverage,ART coverage,0.881721379021317,0.79543153840332,0.938752623731659
District,Lilongwe,female,0-4,aware_plhiv_prop,Proportion PLHIV aware,0.674466682645217,0.628434569954147,0.717258366399683
District,Lilongwe,female,5-9,aware_plhiv_prop,Proportion PLHIV aware,0.716503599920896,0.674946752425512,0.755526929857428
District,Lilongwe,female,10-14,aware_plhiv_prop,Proportion PLHIV aware,0.734293820421746,0.694610432881504,0.771174333821236
District,Lilongwe,female,15-19,aware_plhiv_prop,Proportion PLHIV aware,0.972379251304517,0.954698954367738,0.985131712209014
District,Lilongwe,female,20-24,aware_plhiv_prop,Proportion PLHIV aware,0.954644953900204,0.931501089474741,0.971484936692021
District,Lilongwe,female,25-29,aware_plhiv_prop,Proportion PLHIV aware,0.963576666461818,0.947040856851227,0.976374411684245
District,Lilongwe,female,30-34,aware_plhiv_prop,Proportion PLHIV aware,0.978379790136089,0.967600094331642,0.986001448503612
District,Lilongwe,female,35-39,aware_plhiv_prop,Proportion PLHIV aware,0.988473615651264,0.982351803331625,0.992698471942737
District,Lilongwe,female,40-44,aware_plhiv_prop,Proportion PLHIV aware,0.99171564162293,0.986470303970928,0.995214448860107
District,Lilongwe,female,45-49,aware_plhiv_prop,Proportion PLHIV aware,0.99328959816209,0.988592179944274,0.996268974324595
District,Lilongwe,female,50-54,aware_plhiv_prop,Proportion PLHIV aware,0.992587189090634,0.987097512520788,0.996114195607177
District,Lilongwe,female,55-59,aware_plhiv_prop,Proportion PLHIV aware,0.988773138203926,0.980461988146029,0.994068239771521
District,Lilongwe,female,60-64,aware_plhiv_prop,Proportion PLHIV aware,0.989165055678274,0.979527198790925,0.994822864555874
District,Lilongwe,female,65-69,aware_plhiv_prop,Proportion PLHIV aware,0.989101901855795,0.978322849062767,0.995163031525473
District,Lilongwe,male,0-4,aware_plhiv_prop,Proportion PLHIV aware,0.674419176090449,0.627691291175238,0.718268650558903
District,Lilongwe,male,5-9,aware_plhiv_prop,Proportion PLHIV aware,0.716339087296311,0.673945079717191,0.755952301923178
District,Lilongwe,male,10-14,aware_plhiv_prop,Proportion PLHIV aware,0.734692697857552,0.694216050643448,0.772659039302319
District,Lilongwe,male,15-19,aware_plhiv_prop,Proportion PLHIV aware,0.824992280694581,0.777518938516492,0.865330171708456
District,Lilongwe,male,20-24,aware_plhiv_prop,Proportion PLHIV aware,0.755679487709701,0.664588461545964,0.841116418740266
District,Lilongwe,male,25-29,aware_plhiv_prop,Proportion PLHIV aware,0.780208776345535,0.695134110865434,0.851101190879536
District,Lilongwe,male,30-34,aware_plhiv_prop,Proportion PLHIV aware,0.84444400999524,0.783850066771499,0.898583319624831
District,Lilongwe,male,35-39,aware_plhiv_prop,Proportion PLHIV aware,0.888837109776345,0.836301648351091,0.929707309287659
District,Lilongwe,male,40-44,aware_plhiv_prop,Proportion PLHIV aware,0.919830530111525,0.877077608142601,0.949678924602713
District,Lilongwe,male,45-49,aware_plhiv_prop,Proportion PLHIV aware,0.937746687901628,0.905564587135352,0.961946936367991
District,Lilongwe,male,50-54,aware_plhiv_prop,Proportion PLHIV aware,0.935426852785996,0.900544475794256,0.961910276235316
District,Lilongwe,male,55-59,aware_plhiv_prop,Proportion PLHIV aware,0.913307552418571,0.858132449436158,0.95103228862529
District,Lilongwe,male,60-64,aware_plhiv_prop,Proportion PLHIV aware,0.912173551807542,0.85344611751499,0.952595979128167
District,Lilongwe,male,65-69,aware_plhiv_prop,Proportion PLHIV aware,0.913688221661992,0.849554140108861,0.955533475102431
District,Lilongwe,female,0-4,incidence,HIV incidence,7.1089556949263e-4,6.7813489479595e-4,7.4519758710978e-4
District,Lilongwe,female,5-9,incidence,HIV incidence,0,0,0
District,Lilongwe,female,10-14,incidence,HIV incidence,0,0,0
District,Lilongwe,female,15-19,incidence,HIV incidence,6.3940239570121e-4,5.8475324835693e-4,6.9897558159804e-4
District,Lilongwe,female,20-24,incidence,HIV incidence,0.00207716106085527,0.00190071226198707,0.00226845698746824
District,Lilongwe,female,25-29,incidence,HIV incidence,0.00222898853798712,0.00204037406742367,0.00243243530149545
District,Lilongwe,female,30-34,incidence,HIV incidence,0.00176140739709071,0.00161419113891756,0.00192276566390941
District,Lilongwe,female,35-39,incidence,HIV incidence,0.00126488934447428,0.0011590145394659,0.00138369189314805
District,Lilongwe,female,40-44,incidence,HIV incidence,8.4182932377177e-4,7.6963429298431e-4,9.2146099296117e-4
District,Lilongwe,female,45-49,incidence,HIV incidence,5.6033759417086e-4,5.0865209832247e-4,6.1994473963065e-4
District,Lilongwe,female,50-54,incidence,HIV incidence,4.0266084254539e-4,3.6574304765607e-4,4.4366039168388e-4
District,Lilongwe,female,55-59,incidence,HIV incidence,2.781590412499e-4,2.5112580784166e-4,3.0762718470447e-4
District,Lilongwe,female,60-64,incidence,HIV incidence,2.0148728817896e-4,1.8196772839747e-4,2.2337197050492e-4
District,Lilongwe,female,65-69,incidence,HIV incidence,1.3451036271039e-4,1.1999798276136e-4,1.5113632157194e-4
District,Lilongwe,male,0-4,incidence,HIV incidence,7.1389149839043e-4,6.810547098177e-4,7.4833540726826e-4
District,Lilongwe,male,5-9,incidence,HIV incidence,0,0,0
District,Lilongwe,male,10-14,incidence,HIV incidence,0,0,0
District,Lilongwe,male,15-19,incidence,HIV incidence,3.65073081994942e-5,3.33877745128765e-5,3.99051899297992e-5
District,Lilongwe,male,20-24,incidence,HIV incidence,4.6135875928121e-4,4.2178851996543e-4,5.0435947568549e-4
District,Lilongwe,male,25-29,incidence,HIV incidence,0.00111299068170918,0.00101775675498279,0.00121543273890064
District,Lilongwe,male,30-34,incidence,HIV incidence,0.00147002730557463,0.00134624291886283,0.00160484597284937
District,Lilongwe,male,35-39,incidence,HIV incidence,0.0015266892663214,0.00139821688053667,0.00166749198205302
District,Lilongwe,male,40-44,incidence,HIV incidence,0.00135310294041777,0.0012388580283951,0.00147527745675135
District,Lilongwe,male,45-49,incidence,HIV incidence,0.00106549228236768,9.7489504554978e-4,0.00116525096854416
District,Lilongwe,male,50-54,incidence,HIV incidence,8.5719880996025e-4,7.8249719310459e-4,9.3822468144696e-4
District,Lilongwe,male,55-59,incidence,HIV incidence,6.6402371052974e-4,6.0478380854452e-4,7.2817892204895e-4
District,Lilongwe,male,60-64,incidence,HIV incidence,5.3703971743161e-4,4.8943912275111e-4,5.8997128426514e-4
District,Lilongwe,male,65-69,incidence,HIV incidence,3.8980778300503e-4,3.5341038634392e-4,4.3242320728105e-4
District,Mchinji,female,0-4,population,Population,51728.5942063213,51728.5942063213,51728.5942063213
District,Mchinji,female,5-9,population,Population,50511.581118776,50511.581118776,50511.581118776
District,Mchinji,female,10-14,population,Population,48838.4591231543,48838.4591231543,48838.4591231543
District,Mchinji,female,15-19,population,Population,41192.5165275896,41192.5165275896,41192.5165275896
District,Mchinji,female,20-24,population,Population,33423.8346790254,33423.8346790254,33423.8346790254
District,Mchinji,female,25-29,population,Population,27646.6142292307,27646.6142292307,27646.6142292307
District,Mchinji,female,30-34,population,Population,24460.9204625337,24460.9204625337,24460.9204625337
District,Mchinji,female,35-39,population,Population,21070.3789655555,21070.3789655555,21070.3789655555
District,Mchinji,female,40-44,population,Population,17353.9614526446,17353.9614526446,17353.9614526446
District,Mchinji,female,45-49,population,Population,11603.8136152154,11603.8136152154,11603.8136152154
District,Mchinji,female,50-54,population,Population,7716.07778660579,7716.07778660579,7716.07778660579
District,Mchinji,female,55-59,population,Population,6229.14407229388,6229.14407229388,6229.14407229388
District,Mchinji,female,60-64,population,Population,4712.63646672968,4712.63646672968,4712.63646672968
District,Mchinji,female,65-69,population,Population,2833.44037927161,2833.44037927161,2833.44037927161
District,Mchinji,male,0-4,population,Population,51329.3570813609,51329.3570813609,51329.3570813609
District,Mchinji,male,5-9,population,Population,50285.0946202151,50285.0946202151,50285.0946202151
District,Mchinji,male,10-14,population,Population,48558.4106270198,48558.4106270198,48558.4106270198
District,Mchinji,male,15-19,population,Population,41747.3160683017,41747.3160683017,41747.3160683017
District,Mchinji,male,20-24,population,Population,33602.4933838259,33602.4933838259,33602.4933838259
District,Mchinji,male,25-29,population,Population,27302.4023540095,27302.4023540095,27302.4023540095
District,Mchinji,male,30-34,population,Population,22486.230556196,22486.230556196,22486.230556196
District,Mchinji,male,35-39,population,Population,18645.1546348305,18645.1546348305,18645.1546348305
District,Mchinji,male,40-44,population,Population,16143.8416512599,16143.8416512599,16143.8416512599
District,Mchinji,male,45-49,population,Population,12305.3006330582,12305.3006330582,12305.3006330582
District,Mchinji,male,50-54,population,Population,8020.32253066491,8020.32253066491,8020.32253066491
District,Mchinji,male,55-59,population,Population,5410.75784204495,5410.75784204495,5410.75784204495
District,Mchinji,male,60-64,population,Population,4008.03126603448,4008.03126603448,4008.03126603448
District,Mchinji,male,65-69,population,Population,2533.43164169007,2533.43164169007,2533.43164169007
District,Mchinji,female,0-4,prevalence,HIV prevalence,0.00181830097698116,0.00157154310786155,0.00208670582485766
District,Mchinji,female,5-9,prevalence,HIV prevalence,0.00359067321876546,0.00303030031262543,0.00420726290836913
District,Mchinji,female,10-14,prevalence,HIV prevalence,0.0060434016227367,0.00510095766463628,0.00708045361642752
District,Mchinji,female,15-19,prevalence,HIV prevalence,0.00931555912267065,0.00757535978220593,0.0115020495381909
District,Mchinji,female,20-24,prevalence,HIV prevalence,0.0175841379378852,0.0146264678295801,0.0212751200829873
District,Mchinji,female,25-29,prevalence,HIV prevalence,0.035489173851903,0.0301250407061352,0.0415181170614375
District,Mchinji,female,30-34,prevalence,HIV prevalence,0.0658797684960253,0.0569303408772584,0.0755377635413613
District,Mchinji,female,35-39,prevalence,HIV prevalence,0.104441023882749,0.0915205090403699,0.119144307444016
District,Mchinji,female,40-44,prevalence,HIV prevalence,0.124311833574714,0.109087713156401,0.141135538219969
District,Mchinji,female,45-49,prevalence,HIV prevalence,0.133228223713178,0.115489280884533,0.152451615823294
District,Mchinji,female,50-54,prevalence,HIV prevalence,0.121579666129644,0.104518439634539,0.142039626286176
District,Mchinji,female,55-59,prevalence,HIV prevalence,0.0846547172839147,0.0708195235985297,0.101499619213297
District,Mchinji,female,60-64,prevalence,HIV prevalence,0.0631965773411063,0.0513253932292695,0.0780561063522101
District,Mchinji,female,65-69,prevalence,HIV prevalence,0.0689101787309814,0.0532256370204706,0.0870726441857499
District,Mchinji,male,0-4,prevalence,HIV prevalence,0.00183561190276278,0.00158688495023138,0.00210632308349476
District,Mchinji,male,5-9,prevalence,HIV prevalence,0.00359068905777022,0.00303031420787426,0.00420728238801636
District,Mchinji,male,10-14,prevalence,HIV prevalence,0.0060663848495299,0.00512035914839681,0.00710738280094202
District,Mchinji,male,15-19,prevalence,HIV prevalence,0.00751475528361972,0.00593124650989364,0.00929466748710152
District,Mchinji,male,20-24,prevalence,HIV prevalence,0.00893957150673639,0.00694767430753398,0.0114075491327998
District,Mchinji,male,25-29,prevalence,HIV prevalence,0.0157509513567737,0.012581123563666,0.0195179474227298
District,Mchinji,male,30-34,prevalence,HIV prevalence,0.0320147842834809,0.0265593123236091,0.0381728810935799
District,Mchinji,male,35-39,prevalence,HIV prevalence,0.0555082208328519,0.0470284779567278,0.0651570327612374
